2018-05-15_23:10:27:339- connecting to broker 192.168.1.100:1883
2018-05-15_23:10:27:340- Subscribing to topic mqtt-roundtrip-qos2-1500Byte-1000-cycles_2
2018-05-15_23:10:27:340- subscribe returned (0, 1)
2018-05-15_23:10:27:341- Client connected to broker
2018-05-15_23:10:29:642- Performing message publishing for 1000 cycles
2018-05-15_23:10:29:706- message sent - id:45 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:707- message sent - id:46 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:707- message sent - id:47 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:707- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:708- message sent - id:48 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:708- message sent - id:49 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:708- message sent - id:50 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:709- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:709- message sent - id:51 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:709- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:710- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:710- message sent - id:52 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:710- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:711- message sent - id:53 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:711- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:712- message sent - id:54 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:712- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:712- message sent - id:55 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:712- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:712- message sent - id:56 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:713- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:713- message sent - id:57 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:714- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:714- message sent - id:58 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:714- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:714- message sent - id:59 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:715- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:715- message sent - id:60 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:715- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:716- message sent - id:61 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:716- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:717- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:717- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:718- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:718- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:718- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:720- message sent - id:62 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:721- message sent - id:63 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:721- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:721- message sent - id:64 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:721- message sent - id:65 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
